date,region,dau,nru,returned_users,user_outflow,event_names,event_types,service_availability,pu,revenue
2025-09-08,JP,26780,227,325,656,Postmortem and Trust Recovery,recovery,1.0,876,8594.98
2025-09-08,GLOBAL_WEST,49911,785,654,1337,Postmortem and Trust Recovery,recovery,1.0,1593,12029.62
2025-09-09,KR,30317,275,534,735,Postmortem and Trust Recovery,recovery,1.0,1004,6476.51
2025-09-09,JP,26740,255,288,613,Postmortem and Trust Recovery,recovery,1.0,837,7657.86
2025-09-09,GLOBAL_WEST,50170,826,622,1428,Postmortem and Trust Recovery,recovery,1.0,1602,11890.29
2025-09-10,KR,30215,313,504,830,Postmortem and Trust Recovery,recovery,1.0,951,7438.1
2025-09-10,JP,26750,254,291,558,Postmortem and Trust Recovery,recovery,1.0,895,7781.39
2025-09-10,GLOBAL_WEST,50077,846,653,1387,Postmortem and Trust Recovery,recovery,1.0,1613,8609.31
2025-09-11,KR,30357,280,504,770,Postmortem and Trust Recovery,recovery,1.0,962,5731.16
2025-09-11,JP,26669,269,291,604,Postmortem and Trust Recovery,recovery,1.0,848,7667.85
2025-09-11,GLOBAL_WEST,50449,780,705,1323,Postmortem and Trust Recovery,recovery,1.0,1635,9080.51
2025-09-12,KR,30310,304,506,821,Postmortem and Trust Recovery,recovery,1.0,990,6430.58
2025-09-12,JP,26701,272,367,581,Postmortem and Trust Recovery,recovery,1.0,848,6348.02
2025-09-12,GLOBAL_WEST,50788,823,716,1389,Postmortem and Trust Recovery,recovery,1.0,1649,12815.89
2025-09-13,KR,30294,248,538,764,Postmortem and Trust Recovery,recovery,1.0,972,8019.64
2025-09-13,JP,26691,284,334,614,Postmortem and Trust Recovery,recovery,1.0,828,6618.9
2025-09-13,GLOBAL_WEST,51026,777,683,1263,Postmortem and Trust Recovery,recovery,1.0,1610,12848.21
2025-09-14,KR,30201,387,470,800,Postmortem and Trust Recovery,recovery,1.0,982,7162.57
2025-09-14,JP,26817,266,352,590,Postmortem and Trust Recovery,recovery,1.0,853,5693.36
2025-09-14,GLOBAL_WEST,51237,788,732,1317,Postmortem and Trust Recovery,recovery,1.0,1635,9309.34
2025-09-15,KR,30077,282,470,836,Postmortem and Trust Recovery,recovery,1.0,1003,6145.65
2025-09-15,JP,26879,288,310,614,Postmortem and Trust Recovery,recovery,1.0,878,8080.99
2025-09-15,GLOBAL_WEST,50888,748,683,1374,Postmortem and Trust Recovery,recovery,1.0,1655,11766.43
2025-09-16,KR,30142,343,520,827,Postmortem and Trust Recovery,recovery,1.0,1007,7519.15
2025-09-16,JP,26981,295,348,586,Postmortem and Trust Recovery,recovery,1.0,913,8147.94
2025-09-16,GLOBAL_WEST,51101,781,677,1415,Postmortem and Trust Recovery,recovery,1.0,1688,9430.58
2025-09-17,KR,30233,343,458,813,Postmortem and Trust Recovery,recovery,1.0,980,7267.52
2025-09-17,JP,26882,250,290,639,Postmortem and Trust Recovery,recovery,1.0,841,7591.88
2025-09-17,GLOBAL_WEST,51209,746,636,1239,Postmortem and Trust Recovery,recovery,1.0,1635,9813.35
2025-09-18,KR,30344,293,508,767,Postmortem and Trust Recovery,recovery,1.0,973,6942.66
2025-09-18,JP,26902,285,366,642,Postmortem and Trust Recovery,recovery,1.0,893,8381.83
2025-09-18,GLOBAL_WEST,51015,741,661,1315,Postmortem and Trust Recovery,recovery,1.0,1603,12269.11
2025-09-19,KR,30516,343,519,789,Postmortem and Trust Recovery,recovery,1.0,972,9193.35
2025-09-19,JP,26714,290,341,623,Postmortem and Trust Recovery,recovery,1.0,839,5940.35
2025-09-19,GLOBAL_WEST,50817,730,697,1419,Postmortem and Trust Recovery,recovery,1.0,1587,11226.71
2025-09-20,KR,30647,261,508,773,Postmortem and Trust Recovery,recovery,1.0,977,7541.09
2025-09-20,JP,26703,230,336,597,Postmortem and Trust Recovery,recovery,1.0,838,7806.35
2025-09-20,GLOBAL_WEST,50940,739,750,1363,Postmortem and Trust Recovery,recovery,1.0,1703,11344.16
2025-09-21,KR,30475,271,407,879,No Event,baseline,1.0,898,6302.15
2025-09-21,JP,26659,247,284,586,No Event,baseline,1.0,831,9093.8
2025-09-21,GLOBAL_WEST,50643,685,433,1593,No Event,baseline,1.0,1502,11958.25
2025-09-22,KR,30153,323,333,869,No Event,baseline,1.0,892,7275.6
2025-09-22,JP,26460,258,259,673,No Event,baseline,1.0,776,9132.61
2025-09-22,GLOBAL_WEST,50112,675,413,1542,No Event,baseline,1.0,1480,14176.16
2025-09-23,KR,29853,259,317,838,No Event,baseline,1.0,921,8601.29
2025-09-23,JP,26447,299,230,614,No Event,baseline,1.0,769,7911.56
2025-09-23,GLOBAL_WEST,49880,708,419,1429,No Event,baseline,1.0,1532,11422.64
2025-09-24,KR,29578,289,362,892,No Event,baseline,1.0,890,8447.21
2025-09-24,JP,26555,281,252,653,No Event,baseline,1.0,802,8146.61
2025-09-24,GLOBAL_WEST,49650,576,401,1529,No Event,baseline,1.0,1453,15031.07
2025-09-25,KR,29491,343,314,844,No Event,baseline,1.0,888,7531.78
2025-09-25,JP,26495,219,270,631,No Event,baseline,1.0,806,9609.02
2025-09-25,GLOBAL_WEST,48935,651,443,1397,No Event,baseline,1.0,1549,11550.19
2025-09-26,KR,29141,325,358,820,No Event,baseline,1.0,885,7413.61
2025-09-26,JP,26506,288,270,648,No Event,baseline,1.0,805,9204.25
2025-09-26,GLOBAL_WEST,48340,636,380,1447,No Event,baseline,1.0,1435,14171.43
2025-09-27,KR,28947,266,312,828,No Event,baseline,1.0,903,10341.07
2025-09-27,JP,26615,339,254,646,No Event,baseline,1.0,789,9251.05
2025-09-27,GLOBAL_WEST,47725,602,453,1496,No Event,baseline,1.0,1438,12404.67
2025-09-28,KR,28868,237,353,806,No Event,baseline,1.0,868,7927.54
2025-09-28,JP,26512,262,248,688,No Event,baseline,1.0,790,9113.14
2025-09-28,GLOBAL_WEST,47411,619,396,1560,No Event,baseline,1.0,1472,11440.13
2025-09-29,KR,28703,288,317,821,No Event,baseline,1.0,853,9427.32
2025-09-29,JP,26468,278,256,676,No Event,baseline,1.0,784,10440.57
2025-09-29,GLOBAL_WEST,47088,573,415,1395,No Event,baseline,1.0,1391,11003.05
2025-09-30,KR,28512,294,324,823,No Event,baseline,1.0,856,8277.22
2025-09-30,JP,26258,293,208,699,No Event,baseline,1.0,788,8519.24
2025-09-30,GLOBAL_WEST,46545,593,419,1482,No Event,baseline,1.0,1367,11160.1
2025-10-01,KR,28397,297,438,734,Regional Autumn Festival,seasonal,1.0,880,15524.63
2025-10-01,JP,26331,321,311,583,Regional Autumn Festival,seasonal,1.0,838,15864.66
2025-10-01,GLOBAL_WEST,46599,651,609,1192,Regional Autumn Festival,seasonal,1.0,1477,25080.98
2025-10-02,KR,28371,349,430,783,Regional Autumn Festival,seasonal,1.0,892,13634.66
2025-10-02,JP,26278,360,279,604,Regional Autumn Festival,seasonal,1.0,868,15503.73
2025-10-02,GLOBAL_WEST,46692,672,549,1282,Regional Autumn Festival,seasonal,1.0,1411,21129.19
2025-10-03,KR,28445,333,422,640,Regional Autumn Festival,seasonal,1.0,958,15470.2
2025-10-03,JP,26083,233,295,616,Regional Autumn Festival,seasonal,1.0,847,15819.49
2025-10-03,GLOBAL_WEST,46664,661,629,1321,Regional Autumn Festival,seasonal,1.0,1497,21111.57
2025-10-04,KR,28463,389,439,750,Regional Autumn Festival,seasonal,1.0,921,15219.57
2025-10-04,JP,26061,291,326,586,Regional Autumn Festival,seasonal,1.0,813,14980.91
2025-10-04,GLOBAL_WEST,46382,704,564,1269,Regional Autumn Festival,seasonal,1.0,1494,19561.46
2025-10-05,KR,28488,278,426,772,Regional Autumn Festival,seasonal,1.0,898,15245.43
2025-10-05,JP,25990,313,267,604,Regional Autumn Festival,seasonal,1.0,832,16655.92
2025-10-05,GLOBAL_WEST,46465,702,632,1220,Regional Autumn Festival,seasonal,1.0,1415,24667.07
2025-10-06,KR,28563,388,429,725,Regional Autumn Festival,seasonal,1.0,883,16285.69
2025-10-06,JP,25892,270,259,585,Regional Autumn Festival,seasonal,1.0,809,15728.1
2025-10-06,GLOBAL_WEST,46609,714,548,1191,Regional Autumn Festival,seasonal,1.0,1428,20652.25
2025-10-07,KR,28630,330,420,761,Regional Autumn Festival,seasonal,1.0,903,15400.54
2025-10-07,JP,25719,275,290,626,Regional Autumn Festival,seasonal,1.0,809,14426.43
2025-10-07,GLOBAL_WEST,46903,709,540,1249,Regional Autumn Festival,seasonal,1.0,1560,21475.99
2025-10-08,KR,28613,344,402,735,Regional Autumn Festival,seasonal,1.0,881,17033.93
2025-10-08,JP,25756,340,226,620,Regional Autumn Festival,seasonal,1.0,825,14919.98
2025-10-08,GLOBAL_WEST,46737,726,563,1301,Regional Autumn Festival,seasonal,1.0,1420,24560.3
2025-10-09,KR,28576,280,440,743,Regional Autumn Festival,seasonal,1.0,894,15543.2
2025-10-09,JP,25584,251,286,582,Regional Autumn Festival,seasonal,1.0,816,16166.01
2025-10-09,GLOBAL_WEST,46679,704,577,1324,Regional Autumn Festival,seasonal,1.0,1472,20085.64
2025-10-10,KR,28751,411,491,845,Regional Autumn Festival,seasonal,1.0,938,18583.42
2025-10-10,JP,25474,227,334,609,Regional Autumn Festival,seasonal,1.0,808,14175.72
2025-10-10,GLOBAL_WEST,46952,694,594,1282,Regional Autumn Festival,seasonal,1.0,1507,21426.72
2025-10-11,KR,28678,391,458,802,Regional Autumn Festival,seasonal,1.0,938,16222.77
2025-10-11,JP,25459,318,336,658,Regional Autumn Festival,seasonal,1.0,792,17014.36
2025-10-11,GLOBAL_WEST,46833,664,595,1360,Regional Autumn Festival,seasonal,1.0,1450,22344.17
2025-10-12,KR,28761,302,409,722,Regional Autumn Festival,seasonal,1.0,914,16629.15
2025-10-12,JP,25568,301,349,596,Regional Autumn Festival,seasonal,1.0,802,14930.64
2025-10-12,GLOBAL_WEST,46885,670,622,1419,Regional Autumn Festival,seasonal,1.0,1463,25942.72
2025-10-13,KR,28890,369,391,658,Regional Autumn Festival,seasonal,1.0,902,15452.45
2025-10-13,JP,25456,249,310,617,Regional Autumn Festival,seasonal,1.0,783,13469.45
2025-10-13,GLOBAL_WEST,46746,637,565,1205,Regional Autumn Festival,seasonal,1.0,1546,23159.11
2025-10-14,KR,28717,310,437,766,Regional Autumn Festival,seasonal,1.0,898,13434.45
2025-10-14,JP,25369,228,274,620,Regional Autumn Festival,seasonal,1.0,803,14858.1
2025-10-14,GLOBAL_WEST,46276,593,535,1260,Regional Autumn Festival,seasonal,1.0,1507,22763.08
2025-10-15,KR,28406,277,357,836,No Event,baseline,1.0,825,9279.78
2025-10-15,JP,25224,254,256,665,No Event,baseline,1.0,772,9163.38
2025-10-15,GLOBAL_WEST,45711,534,392,1502,No Event,baseline,1.0,1361,11995.02
2025-10-16,KR,28330,318,333,842,No Event,baseline,1.0,847,9096.63
2025-10-16,JP,25107,249,228,594,No Event,baseline,1.0,751,8255.81
2025-10-16,GLOBAL_WEST,45123,491,415,1356,No Event,baseline,1.0,1309,12239.74
2025-10-17,KR,28101,217,357,833,No Event,baseline,1.0,844,7595.14
2025-10-17,JP,25016,241,275,633,No Event,baseline,1.0,712,7410.28
2025-10-17,GLOBAL_WEST,44526,504,441,1274,No Event,baseline,1.0,1338,10933.61
2025-10-18,KR,27794,282,328,780,No Event,baseline,1.0,839,9792.62
2025-10-18,JP,24985,237,282,621,No Event,baseline,1.0,722,7442.74
2025-10-18,GLOBAL_WEST,44092,536,405,1325,No Event,baseline,1.0,1298,9797.78
2025-10-19,KR,27507,307,338,813,No Event,baseline,1.0,792,6059.12
2025-10-19,JP,24864,268,289,597,No Event,baseline,1.0,754,9423.25
2025-10-19,GLOBAL_WEST,43751,502,434,1326,No Event,baseline,1.0,1265,11212.71
2025-10-20,KR,27454,322,315,822,No Event,baseline,1.0,843,9362.12
2025-10-20,JP,24737,227,252,632,No Event,baseline,1.0,700,8007.35
2025-10-20,GLOBAL_WEST,43189,501,378,1429,No Event,baseline,1.0,1269,10085.78
2025-10-21,KR,27295,292,298,759,No Event,baseline,1.0,781,8059.95
2025-10-21,JP,24666,224,175,588,No Event,baseline,1.0,718,7070.15
2025-10-21,GLOBAL_WEST,42957,506,380,1288,No Event,baseline,1.0,1273,12124.56
2025-10-22,KR,27051,291,294,758,No Event,baseline,1.0,759,7759.42
2025-10-22,JP,24543,232,196,605,No Event,baseline,1.0,728,6928.2
2025-10-22,GLOBAL_WEST,42738,536,408,1216,No Event,baseline,1.0,1287,12909.36
2025-10-23,KR,26761,259,312,754,No Event,baseline,1.0,848,9666.32
2025-10-23,JP,24262,221,218,606,No Event,baseline,1.0,694,7365.53
2025-10-23,GLOBAL_WEST,42358,506,403,1368,No Event,baseline,1.0,1234,11553.52
2025-10-24,KR,26833,306,363,747,No Event,baseline,1.0,789,7030.23
2025-10-24,JP,24182,284,236,626,No Event,baseline,1.0,766,9142.3
2025-10-24,GLOBAL_WEST,42294,579,459,1214,No Event,baseline,1.0,1288,11468.07
2025-10-25,KR,26597,327,370,822,No Event,baseline,1.0,758,9130.14
2025-10-25,JP,23930,235,253,639,No Event,baseline,1.0,690,7720.52
2025-10-25,GLOBAL_WEST,41796,614,401,1238,No Event,baseline,1.0,1213,10896.88
2025-10-26,KR,26372,281,324,752,No Event,baseline,1.0,789,8653.75
2025-10-26,JP,23878,244,222,572,No Event,baseline,1.0,703,8476.96
2025-10-26,GLOBAL_WEST,41447,558,409,1250,No Event,baseline,1.0,1279,12975.13
2025-10-27,KR,26306,268,276,745,No Event,baseline,1.0,790,8005.16
2025-10-27,JP,23733,216,252,587,No Event,baseline,1.0,699,6957.15
2025-10-27,GLOBAL_WEST,41230,540,399,1250,No Event,baseline,1.0,1164,8273.97
2025-10-28,KR,26344,303,278,750,No Event,baseline,1.0,797,9247.88
2025-10-28,JP,23538,186,227,585,No Event,baseline,1.0,703,8610.96
2025-10-28,GLOBAL_WEST,40961,573,432,1346,No Event,baseline,1.0,1222,10340.81
2025-10-29,KR,26163,295,342,739,No Event,baseline,1.0,778,8602.0
2025-10-29,JP,23552,258,272,575,No Event,baseline,1.0,690,8000.78
2025-10-29,GLOBAL_WEST,40435,577,408,1238,No Event,baseline,1.0,1199,12794.55
2025-10-30,KR,26006,295,314,775,No Event,baseline,1.0,810,6485.44
2025-10-30,JP,23342,266,185,588,No Event,baseline,1.0,682,6277.68
2025-10-30,GLOBAL_WEST,40333,582,347,1223,No Event,baseline,1.0,1210,11702.75
2025-10-31,KR,26009,355,305,796,No Event,baseline,1.0,797,9238.44
2025-10-31,JP,23195,182,231,575,No Event,baseline,1.0,691,6965.71
2025-10-31,GLOBAL_WEST,40052,549,416,1192,No Event,baseline,1.0,1232,10603.59
2025-11-01,KR,25815,291,347,695,No Event,baseline,1.0,768,6043.7
2025-11-01,JP,23035,263,229,569,No Event,baseline,1.0,701,6521.42
2025-11-01,GLOBAL_WEST,39633,540,399,1263,No Event,baseline,1.0,1242,10864.77
2025-11-02,KR,25594,239,303,769,No Event,baseline,1.0,735,8003.38
2025-11-02,JP,22992,207,289,560,No Event,baseline,1.0,694,7556.72
2025-11-02,GLOBAL_WEST,39495,580,386,1179,No Event,baseline,1.0,1114,10116.5
2025-11-03,KR,25308,240,288,743,No Event,baseline,1.0,726,8346.27
2025-11-03,JP,22844,249,221,583,No Event,baseline,1.0,671,8163.12
2025-11-03,GLOBAL_WEST,38892,567,369,1252,No Event,baseline,1.0,1122,8147.26
2025-11-04,KR,25159,293,288,730,No Event,baseline,1.0,764,9043.72
2025-11-04,JP,22671,178,210,572,No Event,baseline,1.0,676,7326.3
2025-11-04,GLOBAL_WEST,38691,591,358,1207,No Event,baseline,1.0,1174,9895.83
2025-11-05,KR,25138,287,305,730,No Event,baseline,1.0,739,7997.56
2025-11-05,JP,22532,176,212,529,No Event,baseline,1.0,686,9314.95
2025-11-05,GLOBAL_WEST,38302,601,419,1286,No Event,baseline,1.0,1115,8752.05
2025-11-06,KR,24967,246,308,723,No Event,baseline,1.0,725,7764.03
2025-11-06,JP,22459,233,223,559,No Event,baseline,1.0,666,6933.49
2025-11-06,GLOBAL_WEST,37992,587,386,1167,No Event,baseline,1.0,1096,8469.61
2025-11-07,KR,24927,351,336,696,No Event,baseline,1.0,767,7349.63
2025-11-07,JP,22376,221,252,540,No Event,baseline,1.0,684,7040.71
2025-11-07,GLOBAL_WEST,38054,621,406,1168,No Event,baseline,1.0,1144,11858.04
2025-11-08,KR,24813,347,321,756,No Event,baseline,1.0,749,8694.49
2025-11-08,JP,22353,218,307,537,No Event,baseline,1.0,671,6615.05
2025-11-08,GLOBAL_WEST,37868,548,410,1146,No Event,baseline,1.0,1125,9232.34
2025-11-09,KR,24737,315,319,733,No Event,baseline,1.0,722,6675.21
2025-11-09,JP,22223,224,236,575,No Event,baseline,1.0,625,7030.06
2025-11-09,GLOBAL_WEST,37623,577,350,1134,No Event,baseline,1.0,1167,11670.65
2025-11-10,KR,24574,281,321,743,No Event,baseline,1.0,721,6335.13
2025-11-10,JP,22151,253,188,569,No Event,baseline,1.0,642,7230.64
2025-11-10,GLOBAL_WEST,37208,631,371,1203,No Event,baseline,1.0,1069,9070.62
2025-11-11,KR,24348,284,266,719,No Event,baseline,1.0,697,7750.08
2025-11-11,JP,21975,214,249,560,No Event,baseline,1.0,650,7805.44
2025-11-11,GLOBAL_WEST,37057,643,368,1121,No Event,baseline,1.0,1071,10081.3
2025-11-12,KR,24157,265,316,712,No Event,baseline,1.0,729,7297.43
2025-11-12,JP,21834,292,218,583,No Event,baseline,1.0,693,7120.32
2025-11-12,GLOBAL_WEST,37149,642,366,1101,No Event,baseline,1.0,1061,9695.23
2025-11-13,KR,23969,268,323,735,No Event,baseline,1.0,697,7839.03
2025-11-13,JP,21830,274,246,522,No Event,baseline,1.0,645,8357.66
2025-11-13,GLOBAL_WEST,36575,592,411,1190,No Event,baseline,1.0,1100,11059.41
2025-11-14,KR,23731,267,281,746,No Event,baseline,1.0,734,9013.93
2025-11-14,JP,21779,239,202,524,No Event,baseline,1.0,665,7667.1
2025-11-14,GLOBAL_WEST,36282,665,416,1059,No Event,baseline,1.0,1032,10396.11
2025-11-15,KR,23722,248,348,697,No Event,baseline,1.0,697,7858.71
2025-11-15,JP,21768,245,229,557,No Event,baseline,1.0,617,7225.04
2025-11-15,GLOBAL_WEST,36152,661,364,1104,No Event,baseline,1.0,1076,10608.41
2025-11-16,KR,23639,297,306,699,No Event,baseline,1.0,693,5648.78
2025-11-16,JP,21645,253,245,560,No Event,baseline,1.0,626,6313.38
2025-11-16,GLOBAL_WEST,35992,674,422,1046,No Event,baseline,1.0,1034,9948.98
2025-11-17,KR,23570,253,310,653,No Event,baseline,1.0,665,7583.41
2025-11-17,JP,21581,220,231,554,No Event,baseline,1.0,675,7150.7
2025-11-17,GLOBAL_WEST,36020,632,360,1211,No Event,baseline,1.0,1074,8639.61
2025-11-18,KR,23430,280,296,698,No Event,baseline,1.0,691,6676.13
2025-11-18,JP,21510,217,264,511,No Event,baseline,1.0,658,7004.93
2025-11-18,GLOBAL_WEST,36046,636,374,990,No Event,baseline,1.0,1041,8291.75
2025-11-19,KR,23333,264,344,634,No Event,baseline,1.0,724,6059.29
2025-11-19,JP,21392,206,193,552,No Event,baseline,1.0,654,6638.92
2025-11-19,GLOBAL_WEST,35843,642,382,1120,No Event,baseline,1.0,1066,10205.8
2025-11-20,KR,23153,288,308,690,No Event,baseline,1.0,666,5740.02
2025-11-20,JP,21280,190,224,525,No Event,baseline,1.0,615,7538.63
2025-11-20,GLOBAL_WEST,35745,675,348,1145,No Event,baseline,1.0,1064,8231.98
2025-11-21,KR,23077,245,322,664,No Event,baseline,1.0,699,6591.53
2025-11-21,JP,21184,304,210,534,No Event,baseline,1.0,619,6800.59
2025-11-21,GLOBAL_WEST,35620,627,393,1089,No Event,baseline,1.0,1065,8415.76
2025-11-22,KR,22969,256,278,632,No Event,baseline,1.0,652,6926.66
2025-11-22,JP,21227,301,282,509,No Event,baseline,1.0,632,6442.38
2025-11-22,GLOBAL_WEST,35510,637,385,1127,No Event,baseline,1.0,1070,9354.57
2025-11-23,KR,22680,247,252,697,No Event,baseline,1.0,680,6244.36
2025-11-23,JP,21173,167,265,492,No Event,baseline,1.0,630,8210.67
2025-11-23,GLOBAL_WEST,35859,664,359,1096,No Event,baseline,1.0,1047,10267.05
2025-11-24,KR,22379,208,306,638,No Event,baseline,1.0,666,7200.53
2025-11-24,JP,21154,215,238,538,No Event,baseline,1.0,655,6716.91
2025-11-24,GLOBAL_WEST,35726,675,394,1091,No Event,baseline,1.0,1001,9864.98
2025-11-25,KR,22183,215,260,598,No Event,baseline,1.0,676,8377.82
2025-11-25,JP,21155,249,263,516,No Event,baseline,1.0,641,7142.69
2025-11-25,GLOBAL_WEST,35572,742,412,1084,No Event,baseline,1.0,1023,8113.17
2025-11-26,KR,22160,207,300,639,No Event,baseline,1.0,641,6273.04
2025-11-26,JP,21204,262,237,492,No Event,baseline,1.0,647,7478.0
2025-11-26,GLOBAL_WEST,35128,691,362,1128,No Event,baseline,1.0,1020,9304.16
2025-11-27,KR,22035,255,312,583,No Event,baseline,1.0,658,5727.36
2025-11-27,JP,21287,282,242,488,No Event,baseline,1.0,620,6952.04
2025-11-27,GLOBAL_WEST,35072,712,400,1078,No Event,baseline,1.0,1044,9953.64
2025-11-28,KR,22038,311,302,657,No Event,baseline,1.0,657,7764.41
2025-11-28,JP,21437,307,250,533,No Event,baseline,1.0,629,6911.0
2025-11-28,GLOBAL_WEST,35466,731,441,1076,No Event,baseline,1.0,1000,8933.01
2025-11-29,KR,21974,256,358,619,No Event,baseline,1.0,639,6162.85
2025-11-29,JP,21380,245,284,580,No Event,baseline,1.0,643,6856.69
2025-11-29,GLOBAL_WEST,35743,694,394,1138,No Event,baseline,1.0,1084,8222.63
2025-11-30,KR,22181,284,342,574,No Event,baseline,1.0,648,5344.83
2025-11-30,JP,21208,222,273,548,No Event,baseline,1.0,616,6912.07
2025-11-30,GLOBAL_WEST,35716,693,383,1187,No Event,baseline,1.0,1035,9696.97
2025-12-01,KR,22080,182,320,644,No Event,baseline,1.0,658,7074.61
2025-12-01,JP,21096,228,176,518,No Event,baseline,1.0,639,6692.8
2025-12-01,GLOBAL_WEST,35493,623,409,1062,No Event,baseline,1.0,1081,9918.09
2025-12-02,KR,21973,261,299,627,No Event,baseline,1.0,599,5692.97
2025-12-02,JP,21109,191,247,565,No Event,baseline,1.0,617,6391.37
2025-12-02,GLOBAL_WEST,35298,680,345,1050,No Event,baseline,1.0,1020,9345.6
2025-12-03,KR,21891,182,287,606,No Event,baseline,1.0,624,6430.9
2025-12-03,JP,21044,167,217,506,No Event,baseline,1.0,611,6758.07
2025-12-03,GLOBAL_WEST,35311,669,407,1135,No Event,baseline,1.0,1029,8578.15
2025-12-04,KR,21872,269,321,599,No Event,baseline,1.0,649,5192.96
2025-12-04,JP,20956,197,205,535,No Event,baseline,1.0,610,6685.25
2025-12-04,GLOBAL_WEST,35631,726,399,1030,No Event,baseline,1.0,1067,7785.89
2025-12-05,KR,22024,279,321,616,No Event,baseline,1.0,683,6311.45
2025-12-05,JP,20974,310,213,506,No Event,baseline,1.0,596,6023.2
2025-12-05,GLOBAL_WEST,35768,693,407,1111,No Event,baseline,1.0,1012,10396.39
2025-12-06,KR,21790,171,324,671,No Event,baseline,1.0,621,6346.72
2025-12-06,JP,20853,279,244,501,No Event,baseline,1.0,648,7299.55
2025-12-06,GLOBAL_WEST,35751,647,389,1103,No Event,baseline,1.0,1090,8648.62
2025-12-07,KR,21669,274,279,636,No Event,baseline,1.0,629,6330.28
2025-12-07,JP,21008,264,246,456,No Event,baseline,1.0,617,6394.26
2025-12-07,GLOBAL_WEST,35454,665,373,1211,No Event,baseline,1.0,1046,8697.84
2025-12-08,KR,21507,224,238,594,No Event,baseline,1.0,634,7093.32
2025-12-08,JP,20895,227,177,544,No Event,baseline,1.0,613,6656.59
2025-12-08,GLOBAL_WEST,35543,673,377,1119,No Event,baseline,1.0,1053,9318.58
2025-12-09,KR,21513,310,301,572,No Event,baseline,1.0,634,6263.51
2025-12-09,JP,20858,254,191,586,No Event,baseline,1.0,607,7013.19
2025-12-09,GLOBAL_WEST,35572,638,360,1123,No Event,baseline,1.0,1055,9097.58
2025-12-10,KR,21282,184,296,631,No Event,baseline,1.0,634,6342.32
2025-12-10,JP,20829,249,227,522,No Event,baseline,1.0,593,6421.93
2025-12-10,GLOBAL_WEST,35375,627,358,1136,No Event,baseline,1.0,988,7424.54
2025-12-11,KR,21475,263,339,587,No Event,baseline,1.0,617,6351.91
2025-12-11,JP,20669,201,197,508,No Event,baseline,1.0,593,7748.43
2025-12-11,GLOBAL_WEST,35306,650,379,1058,No Event,baseline,1.0,1024,10376.16
2025-12-12,KR,21293,271,341,649,No Event,baseline,1.0,624,6040.78
2025-12-12,JP,20571,254,216,518,No Event,baseline,1.0,605,5359.81
2025-12-12,GLOBAL_WEST,34948,629,426,1062,No Event,baseline,1.0,1038,9286.14
2025-12-13,KR,21146,266,273,628,No Event,baseline,1.0,629,5177.91
2025-12-13,JP,20612,275,242,517,No Event,baseline,1.0,642,8684.05
2025-12-13,GLOBAL_WEST,34890,652,437,1125,No Event,baseline,1.0,1045,7152.83
2025-12-14,KR,21042,145,329,610,No Event,baseline,1.0,620,6120.82
2025-12-14,JP,20575,175,185,501,No Event,baseline,1.0,623,8179.34
2025-12-14,GLOBAL_WEST,34811,699,409,1038,No Event,baseline,1.0,1045,11121.34
2025-12-15,KR,20987,287,282,594,No Event,baseline,1.0,637,6206.07
2025-12-15,JP,20593,244,238,424,No Event,baseline,1.0,597,6691.52
2025-12-15,GLOBAL_WEST,34422,650,386,1144,No Event,baseline,1.0,1016,7653.18
2025-12-16,KR,20880,217,323,625,No Event,baseline,1.0,611,5431.87
2025-12-16,JP,20606,245,247,520,No Event,baseline,1.0,641,6677.02
2025-12-16,GLOBAL_WEST,34239,579,321,1122,No Event,baseline,1.0,1025,8997.48
2025-12-17,KR,21104,326,425,520,Christmas Festival 2025,seasonal,1.0,697,13832.83
2025-12-17,JP,20637,302,281,453,Christmas Festival 2025,seasonal,1.0,658,13896.75
2025-12-17,GLOBAL_WEST,34576,820,498,1066,Christmas Festival 2025,seasonal,1.0,1191,17515.2
2025-12-18,KR,21380,363,383,587,Christmas Festival 2025,seasonal,1.0,712,12425.36
2025-12-18,JP,20751,279,286,492,Christmas Festival 2025,seasonal,1.0,716,14683.72
2025-12-18,GLOBAL_WEST,34973,763,539,916,Christmas Festival 2025,seasonal,1.0,1130,21073.06
2025-12-19,KR,21720,375,436,527,Christmas Festival 2025,seasonal,1.0,680,13637.24
2025-12-19,JP,20762,309,313,484,Christmas Festival 2025,seasonal,1.0,706,14673.31
2025-12-19,GLOBAL_WEST,35189,842,575,960,Christmas Festival 2025,seasonal,1.0,1150,21020.29
2025-12-20,KR,21845,303,461,575,Christmas Festival 2025,seasonal,1.0,738,13165.62
2025-12-20,JP,20896,286,268,486,Christmas Festival 2025,seasonal,1.0,689,12485.76
2025-12-20,GLOBAL_WEST,35564,791,568,896,Christmas Festival 2025,seasonal,1.0,1139,17422.47
2025-12-21,KR,21889,279,380,595,Christmas Festival 2025,seasonal,1.0,736,14299.42
2025-12-21,JP,20916,333,302,506,Christmas Festival 2025,seasonal,1.0,708,13834.32
2025-12-21,GLOBAL_WEST,36157,795,548,960,Christmas Festival 2025,seasonal,1.0,1226,20121.44
2025-12-22,KR,22197,341,412,601,Christmas Festival 2025,seasonal,1.0,743,13086.07
2025-12-22,JP,21051,315,269,533,Christmas Festival 2025,seasonal,1.0,732,15353.85
